AA	POS_X	POS_Y	POS_Z	B_X	B_Y	B_Z
2529.00	0.00	-498.56	3241.93	-99.15	72.03	-217.40
2530.00	0.00	-492.84	3243.66	-99.19	71.19	-217.63
2531.00	0.00	-487.11	3245.39	-99.24	70.35	-217.87
2532.00	0.00	-481.38	3247.11	-99.27	69.53	-218.11
2533.00	0.00	-475.65	3248.81	-99.31	68.71	-218.35
2534.00	0.00	-469.91	3250.51	-99.34	67.90	-218.60
2535.00	0.00	-464.17	3252.20	-99.38	67.09	-218.85
2536.00	0.00	-458.43	3253.87	-99.41	66.30	-219.06
2537.00	0.00	-452.69	3255.54	-99.47	65.52	-219.17
2538.00	0.00	-446.94	3257.20	-99.52	64.74	-219.29
2539.00	0.00	-441.19	3258.84	-99.57	63.98	-219.41
2540.00	0.00	-435.44	3260.48	-99.62	63.21	-219.52
2541.00	0.00	-429.68	3262.10	-99.66	62.44	-219.64
2542.00	0.00	-423.92	3263.72	-99.71	61.68	-219.75
2543.00	0.00	-418.16	3265.33	-99.76	60.91	-219.85
2544.00	0.00	-412.39	3266.93	-99.80	60.14	-219.96
2545.00	0.00	-406.63	3268.51	-99.84	59.36	-220.06
2546.00	0.00	-400.86	3270.09	-99.85	58.53	-220.10
2547.00	0.00	-395.08	3271.65	-99.81	57.62	-220.07
2548.00	0.00	-389.31	3273.21	-99.76	56.72	-220.03
2549.00	0.00	-383.53	3274.76	-99.71	55.83	-220.00
2550.00	0.00	-377.75	3276.30	-99.66	54.94	-219.97
2551.00	0.00	-371.97	3277.83	-99.61	54.06	-219.94
2552.00	0.00	-366.18	3279.34	-99.56	53.18	-219.92
2553.00	0.00	-360.39	3280.85	-99.51	52.32	-219.90
2554.00	0.00	-354.60	3282.35	-99.45	51.46	-219.88
2555.00	0.00	-348.80	3283.83	-99.39	50.60	-219.87
2556.00	0.00	-343.01	3285.31	-99.37	49.81	-219.87
2557.00	0.00	-337.21	3286.78	-99.38	49.07	-219.88
2558.00	0.00	-331.40	3288.23	-99.39	48.32	-219.90
2559.00	0.00	-325.60	3289.68	-99.40	47.58	-219.93
2560.00	0.00	-319.79	3291.12	-99.41	46.84	-219.97
2561.00	0.00	-313.98	3292.55	-99.43	46.11	-220.02
2562.00	0.00	-308.17	3293.96	-99.44	45.37	-220.07
2563.00	0.00	-302.36	3295.37	-99.46	44.63	-220.13
2564.00	0.00	-296.54	3296.77	-99.48	43.90	-220.20
2565.00	0.00	-290.72	3298.16	-99.50	43.17	-220.28
2566.00	0.00	-284.89	3299.53	-99.47	42.39	-220.24
